day,path,pv,total_time
"2017-11-25T06:24:51.000Z","/express_graphql_and_vue_apollo_example/","1","24.401","0"
"2017-11-29T07:56:40.000Z","/express_graphql_and_vue_apollo_example/","1","43.945","0"
"2017-11-24T07:04:14.000Z","/express_graphql_and_vue_apollo_example/","1","21.201","0"
"2017-11-22T02:52:34.000Z","/express_graphql_and_vue_apollo_example/","1","78.796","0"
"2017-11-26T13:26:06.000Z","/express_graphql_and_vue_apollo_example/","1","50.799","0"
"2017-11-28T08:47:38.000Z","/express_graphql_and_vue_apollo_example/","1","29.401","0"
"2017-12-04T13:01:54.000Z","/express_graphql_and_vue_apollo_example/","1","15.886","0"
"2017-11-29T12:41:09.000Z","/express_graphql_and_vue_apollo_example/","1","12.399","0"
"2017-12-04T10:15:56.000Z","/express_graphql_and_vue_apollo_example/","1","51.801","0"
"2017-11-22T05:23:21.000Z","/express_graphql_and_vue_apollo_example/","1","73.205","0"
"2017-11-26T15:39:12.000Z","/express_graphql_and_vue_apollo_example/","1","20.604","0"
"2017-11-21T08:54:27.000Z","/express_graphql_and_vue_apollo_example/","1","10.399","0"
"2017-12-02T07:11:30.000Z","/express_graphql_and_vue_apollo_example/","1","10.148","0"
"2017-11-22T09:07:31.000Z","/express_graphql_and_vue_apollo_example/","1","89.604","0"
"2017-12-04T13:03:14.000Z","/express_graphql_and_vue_apollo_example/","1","36.218","0"
"2017-11-28T08:53:22.000Z","/express_graphql_and_vue_apollo_example/","1","78.595","0"
"2017-12-02T06:57:21.000Z","/express_graphql_and_vue_apollo_example/","1","61.302","0"
"2017-11-28T15:13:32.000Z","/express_graphql_and_vue_apollo_example/","1","30.598","0"
"2017-11-23T16:12:18.000Z","/express_graphql_and_vue_apollo_example/","1","13.603","0"
"2017-11-28T08:54:50.000Z","/express_graphql_and_vue_apollo_example/","1","86.802","0"
"2017-12-02T07:12:36.000Z","/express_graphql_and_vue_apollo_example/","1","10.044","0"
"2017-11-24T07:03:53.000Z","/express_graphql_and_vue_apollo_example/","1","11.401","0"
"2017-11-28T08:50:36.000Z","/express_graphql_and_vue_apollo_example/","1","56.998","0"
"2017-11-26T13:25:15.000Z","/express_graphql_and_vue_apollo_example/","1","42.401","0"
"2017-12-02T07:12:25.000Z","/express_graphql_and_vue_apollo_example/","1","55.268","0"
"2017-11-23T16:12:05.000Z","/express_graphql_and_vue_apollo_example/","1","16.4","0"
"2017-11-22T02:53:37.000Z","/express_graphql_and_vue_apollo_example/","1","63.198","0"
"2017-12-02T06:50:41.000Z","/express_graphql_and_vue_apollo_example/","1","10.265","0"
"2017-12-04T10:13:52.000Z","/express_graphql_and_vue_apollo_example/","1","19.199","0"
"2017-11-21T09:50:09.000Z","/express_graphql_and_vue_apollo_example/","1","40.801","0"
"2017-11-26T13:23:44.000Z","/express_graphql_and_vue_apollo_example/","1","19.598","0"
"2017-11-26T13:24:14.000Z","/express_graphql_and_vue_apollo_example/","1","30","0"
"2017-11-26T13:23:24.000Z","/express_graphql_and_vue_apollo_example/","1","11.002","0"
"2017-11-29T07:55:05.000Z","/express_graphql_and_vue_apollo_example/","1","10.026","0"
"2017-11-25T12:28:18.000Z","/express_graphql_and_vue_apollo_example/","1","14.4","0"
"2017-11-21T10:27:40.000Z","/express_graphql_and_vue_apollo_example/","1","62.796","0"
"2017-11-21T09:31:38.000Z","/express_graphql_and_vue_apollo_example/","1","29.799","0"
"2017-12-04T10:15:05.000Z","/express_graphql_and_vue_apollo_example/","1","40.796","0"
"2017-12-04T10:17:04.000Z","/express_graphql_and_vue_apollo_example/","1","67.8","0"
"2017-11-29T07:57:40.000Z","/express_graphql_and_vue_apollo_example/","1","48.977","0"
"2017-11-26T15:41:17.000Z","/express_graphql_and_vue_apollo_example/","1","43.402","0"
"2017-12-02T06:52:17.000Z","/express_graphql_and_vue_apollo_example/","1","45.648","0"
"2017-11-25T12:28:34.000Z","/express_graphql_and_vue_apollo_example/","1","15.598","0"
"2017-12-02T06:53:06.000Z","/express_graphql_and_vue_apollo_example/","1","49.251","0"
"2017-12-02T06:51:31.000Z","/express_graphql_and_vue_apollo_example/","1","30.595","0"
"2017-12-04T03:03:51.000Z","/express_graphql_and_vue_apollo_example/","1","19.8","0"
"2017-11-28T08:48:04.000Z","/express_graphql_and_vue_apollo_example/","1","26.198","0"
"2017-11-26T15:39:41.000Z","/express_graphql_and_vue_apollo_example/","1","29.6","0"
"2017-12-04T10:13:33.000Z","/express_graphql_and_vue_apollo_example/","1","10.802","0"
"2017-11-26T15:38:51.000Z","/express_graphql_and_vue_apollo_example/","1","10.601","0"
"2017-12-04T10:19:08.000Z","/express_graphql_and_vue_apollo_example/","1","73.201","0"
"2017-12-02T06:51:02.000Z","/express_graphql_and_vue_apollo_example/","1","19.686","0"
"2017-11-22T02:47:15.000Z","/express_graphql_and_vue_apollo_example/","1","12","0"
"2017-11-30T13:39:49.000Z","/express_graphql_and_vue_apollo_example/","1","10.028","0"
"2017-11-29T07:55:26.000Z","/express_graphql_and_vue_apollo_example/","1","20.497","0"
"2017-12-04T10:14:24.000Z","/express_graphql_and_vue_apollo_example/","1","31.205","0"
"2017-11-28T08:52:04.000Z","/express_graphql_and_vue_apollo_example/","1","87.204","0"
"2017-11-30T13:40:09.000Z","/express_graphql_and_vue_apollo_example/","1","20.07","0"
"2017-12-04T13:05:08.000Z","/express_graphql_and_vue_apollo_example/","1","55.12","0"
"2017-12-04T13:02:38.000Z","/express_graphql_and_vue_apollo_example/","1","43.123","0"
"2017-11-22T02:50:35.000Z","/express_graphql_and_vue_apollo_example/","1","20.001","0"
"2017-11-29T12:46:12.000Z","/express_graphql_and_vue_apollo_example/","1","19.002","0"
"2017-12-04T03:04:22.000Z","/express_graphql_and_vue_apollo_example/","1","30.6","0"
"2017-11-28T15:13:02.000Z","/express_graphql_and_vue_apollo_example/","1","19.803","0"
"2017-12-02T07:20:26.000Z","/express_graphql_and_vue_apollo_example/","1","43.997","0"
"2017-11-29T07:55:56.000Z","/express_graphql_and_vue_apollo_example/","1","30.281","0"
"2017-11-22T06:12:18.000Z","/express_graphql_and_vue_apollo_example/","1","103.203","0"
"2017-11-26T15:40:33.000Z","/express_graphql_and_vue_apollo_example/","1","52.003","0"
"2017-11-24T07:04:44.000Z","/express_graphql_and_vue_apollo_example/","1","29.202","0"
"2017-11-24T07:05:46.000Z","/express_graphql_and_vue_apollo_example/","1","40.404","0"
"2017-11-22T02:51:05.000Z","/express_graphql_and_vue_apollo_example/","1","30.8","0"
"2017-12-04T13:01:39.000Z","/express_graphql_and_vue_apollo_example/","1","14.228","0"
"2017-11-28T08:49:40.000Z","/express_graphql_and_vue_apollo_example/","1","56.602","0"
"2017-11-21T09:31:01.000Z","/express_graphql_and_vue_apollo_example/","1","62.798","0"
"2017-11-29T15:22:23.000Z","/express_graphql_and_vue_apollo_example/","1","19.802","0"
"2017-12-04T13:04:13.000Z","/express_graphql_and_vue_apollo_example/","1","59.558","0"
"2017-11-22T09:09:02.000Z","/express_graphql_and_vue_apollo_example/","1","91.599","0"
"2017-11-28T15:12:42.000Z","/express_graphql_and_vue_apollo_example/","1","10.198","0"
"2017-11-28T08:48:43.000Z","/express_graphql_and_vue_apollo_example/","1","38.801","0"
"2017-11-22T02:57:53.000Z","/plaid-developpers-camp-2017-spring/","1","29.198","0"
"2017-12-04T08:09:07.000Z","/plaid-developpers-camp-2017-spring/","1","30.602","0"
"2017-11-24T02:36:16.000Z","/plaid-developpers-camp-2017-spring/","1","40.4","0"
"2017-11-24T02:35:36.000Z","/plaid-developpers-camp-2017-spring/","1","30.797","0"
"2017-11-24T02:37:16.000Z","/plaid-developpers-camp-2017-spring/","1","60.003","0"
"2017-11-21T03:33:58.000Z","/plaid-developpers-camp-2017-spring/","1","10.019","0"
"2017-12-04T08:11:45.000Z","/plaid-developpers-camp-2017-spring/","1","63","0"
"2017-11-26T16:13:24.000Z","/plaid-developpers-camp-2017-spring/","1","43.382","0"
"2017-11-26T16:16:24.000Z","/plaid-developpers-camp-2017-spring/","1","73.203","0"
"2017-12-04T08:08:36.000Z","/plaid-developpers-camp-2017-spring/","1","17.6","0"
"2017-11-26T16:15:11.000Z","/plaid-developpers-camp-2017-spring/","1","61.201","0"
"2017-11-22T16:14:12.000Z","/plaid-developpers-camp-2017-spring/","1","10.197","0"
"2017-11-24T02:35:05.000Z","/plaid-developpers-camp-2017-spring/","1","20.203","0"
"2017-11-22T02:57:02.000Z","/plaid-developpers-camp-2017-spring/","1","10.203","0"
"2017-11-21T03:34:18.000Z","/plaid-developpers-camp-2017-spring/","1","20.087","0"
"2017-12-01T01:44:17.000Z","/plaid-developpers-camp-2017-spring/","1","10.204","0"
"2017-12-04T08:09:49.000Z","/plaid-developpers-camp-2017-spring/","1","42.399","0"
"2017-11-26T16:14:10.000Z","/plaid-developpers-camp-2017-spring/","1","46.202","0"
"2017-11-22T02:57:24.000Z","/plaid-developpers-camp-2017-spring/","1","21.198","0"
"2017-11-26T16:17:48.000Z","/plaid-developpers-camp-2017-spring/","1","83.802","0"
"2017-11-26T16:12:05.000Z","/plaid-developpers-camp-2017-spring/","1","20.208","0"
"2017-11-22T16:15:03.000Z","/plaid-developpers-camp-2017-spring/","1","31.347","0"
"2017-12-04T08:08:19.000Z","/plaid-developpers-camp-2017-spring/","1","12.399","0"
"2017-11-22T02:58:34.000Z","/plaid-developpers-camp-2017-spring/","1","41.198","0"
"2017-11-24T02:38:11.000Z","/plaid-developpers-camp-2017-spring/","1","55.397","0"
"2017-11-26T16:12:40.000Z","/plaid-developpers-camp-2017-spring/","1","35.412","0"
"2017-12-01T01:44:37.000Z","/plaid-developpers-camp-2017-spring/","1","20.199","0"
"2017-12-04T08:10:41.000Z","/plaid-developpers-camp-2017-spring/","1","52.402","0"
"2017-11-22T02:59:26.000Z","/plaid-developpers-camp-2017-spring/","1","52.401","0"
"2017-11-22T03:00:29.000Z","/plaid-developpers-camp-2017-spring/","1","62.195","0"
"2017-11-22T16:14:32.000Z","/plaid-developpers-camp-2017-spring/","1","19.837","0"
"2017-11-30T02:07:13.000Z","/making-line-bot-in-five-minutes/","1","19.801","0"
"2017-11-29T04:03:58.000Z","/making-line-bot-in-five-minutes/","1","23.998","0"
"2017-12-01T12:24:39.000Z","/making-line-bot-in-five-minutes/","1","25.168","0"
"2017-11-21T01:59:28.000Z","/making-line-bot-in-five-minutes/","1","63.2","0"
"2017-11-22T01:30:23.000Z","/making-line-bot-in-five-minutes/","1","35.727","0"
"2017-12-01T16:05:52.000Z","/making-line-bot-in-five-minutes/","1","10.537","0"
"2017-11-30T01:00:24.000Z","/making-line-bot-in-five-minutes/","1","13.158","0"
"2017-11-22T02:40:22.000Z","/making-line-bot-in-five-minutes/","1","20.2","0"
"2017-11-21T01:56:04.000Z","/making-line-bot-in-five-minutes/","1","13.601","0"
"2017-11-27T09:08:43.000Z","/making-line-bot-in-five-minutes/","1","10.203","0"
"2017-11-22T06:58:20.000Z","/making-line-bot-in-five-minutes/","1","27.585","0"
"2017-11-21T03:58:55.000Z","/making-line-bot-in-five-minutes/","1","41.193","0"
"2017-11-21T01:56:52.000Z","/making-line-bot-in-five-minutes/","1","26","0"
"2017-12-01T00:52:25.000Z","/making-line-bot-in-five-minutes/","1","10.202","0"
"2017-11-21T01:58:25.000Z","/making-line-bot-in-five-minutes/","1","52.002","0"
"2017-12-04T07:22:08.000Z","/making-line-bot-in-five-minutes/","1","30.601","0"
"2017-11-21T02:00:41.000Z","/making-line-bot-in-five-minutes/","1","72.602","0"
"2017-11-21T10:56:00.000Z","/making-line-bot-in-five-minutes/","1","34.4","0"
"2017-11-21T01:57:33.000Z","/making-line-bot-in-five-minutes/","1","41.2","0"
"2017-11-27T06:20:30.000Z","/making-line-bot-in-five-minutes/","1","19.6","0"
"2017-11-22T05:26:53.000Z","/making-line-bot-in-five-minutes/","1","52.001","0"
"2017-12-01T16:06:40.000Z","/making-line-bot-in-five-minutes/","1","19.464","0"
"2017-11-22T06:57:52.000Z","/making-line-bot-in-five-minutes/","1","11.995","0"
"2017-11-29T02:59:02.000Z","/making-line-bot-in-five-minutes/","1","20.803","0"
"2017-11-21T03:58:13.000Z","/making-line-bot-in-five-minutes/","1","28.182","0"
"2017-11-22T05:21:00.000Z","/making-line-bot-in-five-minutes/","1","19.8","0"
"2017-11-27T06:21:52.000Z","/making-line-bot-in-five-minutes/","1","49.999","0"
"2017-11-30T01:00:41.000Z","/making-line-bot-in-five-minutes/","1","16.84","0"
"2017-11-22T05:25:19.000Z","/making-line-bot-in-five-minutes/","1","30.601","0"
"2017-12-04T04:21:11.000Z","/making-line-bot-in-five-minutes/","1","30.803","0"
"2017-11-27T06:21:01.000Z","/making-line-bot-in-five-minutes/","1","31","0"
"2017-11-21T01:56:25.000Z","/making-line-bot-in-five-minutes/","1","21.002","0"
"2017-11-22T01:29:48.000Z","/making-line-bot-in-five-minutes/","1","28.941","0"
"2017-11-28T04:34:35.000Z","/making-line-bot-in-five-minutes/","1","18.003","0"
"2017-11-30T02:06:53.000Z","/making-line-bot-in-five-minutes/","1","30.8","0"
"2017-11-22T01:30:51.000Z","/making-line-bot-in-five-minutes/","1","25.968","0"
"2017-11-30T11:15:05.000Z","/making-line-bot-in-five-minutes/","1","18.983","0"
"2017-11-21T07:55:15.000Z","/making-line-bot-in-five-minutes/","1","16.802","0"
"2017-11-22T01:29:19.000Z","/making-line-bot-in-five-minutes/","1","11.989","0"
"2017-11-28T10:32:59.000Z","/making-line-bot-in-five-minutes/","1","20.2","0"
"2017-11-30T03:43:06.000Z","/making-line-bot-in-five-minutes/","1","19.799","0"
"2017-11-21T03:57:23.000Z","/making-line-bot-in-five-minutes/","1","10.012","0"
"2017-11-21T10:55:24.000Z","/making-line-bot-in-five-minutes/","1","19.8","0"
"2017-11-22T06:17:15.000Z","/making-line-bot-in-five-minutes/","1","19.997","0"
"2017-11-28T04:34:17.000Z","/making-line-bot-in-five-minutes/","1","12.001","0"
"2017-12-04T04:20:43.000Z","/making-line-bot-in-five-minutes/","1","19.6","0"
"2017-11-29T07:42:44.000Z","/making-line-bot-in-five-minutes/","1","15.201","0"
"2017-11-27T09:09:33.000Z","/making-line-bot-in-five-minutes/","1","30.803","0"
"2017-12-01T12:24:49.000Z","/making-line-bot-in-five-minutes/","1","6.109","0"
"2017-11-27T09:09:02.000Z","/making-line-bot-in-five-minutes/","1","19.798","0"
"2017-11-30T11:15:35.000Z","/making-line-bot-in-five-minutes/","1","30.962","0"
"2017-11-21T02:18:55.000Z","/making-line-bot-in-five-minutes/","1","24.601","0"
"2017-11-21T10:55:05.000Z","/making-line-bot-in-five-minutes/","1","10.8","0"
"2017-12-04T04:20:21.000Z","/making-line-bot-in-five-minutes/","1","10.801","0"
"2017-11-28T10:32:39.000Z","/making-line-bot-in-five-minutes/","1","12.801","0"
"2017-11-30T11:14:45.000Z","/making-line-bot-in-five-minutes/","1","10.993","0"
"2017-11-28T22:32:56.000Z","/making-line-bot-in-five-minutes/","1","10.599","0"
"2017-11-22T06:38:31.000Z","/making-line-bot-in-five-minutes/","1","20.001","0"
"2017-11-22T05:26:00.000Z","/making-line-bot-in-five-minutes/","1","41.2","0"
"2017-11-21T15:44:03.000Z","/making-line-bot-in-five-minutes/","1","21.004","0"
"2017-11-29T03:57:22.000Z","/making-line-bot-in-five-minutes/","1","10.079","0"
"2017-12-01T00:52:45.000Z","/making-line-bot-in-five-minutes/","1","19.799","0"
"2017-11-27T05:36:45.000Z","/making-line-bot-in-five-minutes/","1","19.804","0"
"2017-11-29T04:06:18.000Z","/making-line-bot-in-five-minutes/","1","27.598","0"
"2017-11-23T14:13:41.000Z","/making-line-bot-in-five-minutes/","1","10.198","0"
"2017-11-29T07:43:30.000Z","/making-line-bot-in-five-minutes/","1","20.6","0"
"2017-11-21T05:05:47.000Z","/making-line-bot-in-five-minutes/","1","11.001","0"
"2017-11-21T10:56:36.000Z","/making-line-bot-in-five-minutes/","1","36.799","0"
"2017-11-21T01:52:15.000Z","/making-line-bot-in-five-minutes/","1","14.201","0"
"2017-11-29T07:43:09.000Z","/making-line-bot-in-five-minutes/","1","25.002","0"
"2017-11-21T07:56:40.000Z","/making-line-bot-in-five-minutes/","1","13.4","0"
"2017-11-21T01:52:31.000Z","/making-line-bot-in-five-minutes/","1","16.2","0"
"2017-11-27T09:10:14.000Z","/making-line-bot-in-five-minutes/","1","40.998","0"
"2017-11-21T03:57:45.000Z","/making-line-bot-in-five-minutes/","1","22.389","0"
"2017-11-28T10:33:28.000Z","/making-line-bot-in-five-minutes/","1","29.401","0"
"2017-11-30T01:02:44.000Z","/making-line-bot-in-five-minutes/","1","41.324","0"
"2017-12-01T00:53:14.000Z","/making-line-bot-in-five-minutes/","1","30.602","0"
"2017-12-01T12:25:14.000Z","/making-line-bot-in-five-minutes/","1","29.251","0"
"2017-11-30T16:47:23.000Z","/making-line-bot-in-five-minutes/","1","21.6","0"
"2017-11-30T01:01:11.000Z","/making-line-bot-in-five-minutes/","1","30.601","0"
"2017-12-04T07:35:35.000Z","/making-line-bot-in-five-minutes/","1","20.198","0"
"2017-11-29T15:19:15.000Z","/chatbot-understanding-japanese/","1","13.052","0"
"2017-12-01T00:23:04.000Z","/chatbot-understanding-japanese/","1","10.031","0"
"2017-11-23T15:22:14.000Z","/chatbot-understanding-japanese/","1","43.602","0"
"2017-12-04T05:47:19.000Z","/chatbot-understanding-japanese/","1","10.854","0"
"2017-11-29T01:05:37.000Z","/chatbot-understanding-japanese/","1","17.187","0"
"2017-11-29T02:52:28.000Z","/chatbot-understanding-japanese/","1","43.2","0"
"2017-11-21T02:51:05.000Z","/chatbot-understanding-japanese/","1","14.602","0"
"2017-11-21T14:58:02.000Z","/chatbot-understanding-japanese/","1","30.599","0"
"2017-12-03T23:21:04.000Z","/chatbot-understanding-japanese/","1","41.198","0"
"2017-11-25T06:07:08.000Z","/chatbot-understanding-japanese/","1","120.4","0"
"2017-11-22T05:19:43.000Z","/chatbot-understanding-japanese/","1","14.999","0"
"2017-11-29T15:20:36.000Z","/chatbot-understanding-japanese/","1","26.189","0"
"2017-11-25T06:03:33.000Z","/chatbot-understanding-japanese/","1","80.2","0"
"2017-11-22T18:34:27.000Z","/chatbot-understanding-japanese/","1","23.101","0"
"2017-12-03T11:56:09.000Z","/chatbot-understanding-japanese/","1","68.806","0"
"2017-11-27T08:03:47.000Z","/chatbot-understanding-japanese/","1","9.848","0"
"2017-11-30T10:41:09.000Z","/chatbot-understanding-japanese/","1","10.311","0"
"2017-11-23T14:46:25.000Z","/chatbot-understanding-japanese/","1","31.124","0"
"2017-11-22T18:36:00.000Z","/chatbot-understanding-japanese/","1","51.801","0"
"2017-11-28T04:16:17.000Z","/chatbot-understanding-japanese/","1","19.991","0"
"2017-11-25T06:02:12.000Z","/chatbot-understanding-japanese/","1","73.599","0"
"2017-11-21T02:53:26.000Z","/chatbot-understanding-japanese/","1","26.202","0"
"2017-11-26T23:30:07.000Z","/chatbot-understanding-japanese/","1","75.799","0"
"2017-12-03T11:51:33.000Z","/chatbot-understanding-japanese/","1","13.659","0"
"2017-11-23T02:08:43.000Z","/chatbot-understanding-japanese/","1","19.303","0"
"2017-11-21T02:54:37.000Z","/chatbot-understanding-japanese/","1","142.848","0"
"2017-12-03T23:20:22.000Z","/chatbot-understanding-japanese/","1","29.614","0"
"2017-11-26T23:17:12.000Z","/chatbot-understanding-japanese/","1","38.001","0"
"2017-11-26T13:35:27.000Z","/chatbot-understanding-japanese/","1","42.456","0"
"2017-11-29T02:54:20.000Z","/chatbot-understanding-japanese/","1","62.6","0"
"2017-11-26T13:33:56.000Z","/chatbot-understanding-japanese/","1","31.652","0"
"2017-12-04T05:47:38.000Z","/chatbot-understanding-japanese/","1","19.55","0"
"2017-11-22T03:01:35.000Z","/chatbot-understanding-japanese/","1","11.592","0"
"2017-11-26T13:33:04.000Z","/chatbot-understanding-japanese/","1","10.024","0"
"2017-12-03T11:51:55.000Z","/chatbot-understanding-japanese/","1","21.472","0"
"2017-11-26T13:37:54.000Z","/chatbot-understanding-japanese/","1","75.76","0"
"2017-11-29T01:05:21.000Z","/chatbot-understanding-japanese/","1","12.786","0"
"2017-11-28T08:09:54.000Z","/chatbot-understanding-japanese/","1","17","0"
"2017-11-29T01:41:11.000Z","/chatbot-understanding-japanese/","1","13.601","0"
"2017-12-03T12:23:10.000Z","/chatbot-understanding-japanese/","1","32.654","0"
"2017-11-23T15:20:42.000Z","/chatbot-understanding-japanese/","1","12.401","0"
"2017-11-29T01:06:49.000Z","/chatbot-understanding-japanese/","1","40.379","0"
"2017-12-03T23:19:33.000Z","/chatbot-understanding-japanese/","1","11.027","0"
"2017-11-23T15:21:06.000Z","/chatbot-understanding-japanese/","1","23.8","0"
"2017-11-25T05:09:32.000Z","/chatbot-understanding-japanese/","1","41.801","0"
"2017-12-03T11:55:03.000Z","/chatbot-understanding-japanese/","1","64.974","0"
"2017-11-26T23:15:08.000Z","/chatbot-understanding-japanese/","1","19.8","0"
"2017-11-21T03:25:17.000Z","/chatbot-understanding-japanese/","1","27.597","0"
"2017-11-27T00:15:12.000Z","/chatbot-understanding-japanese/","1","140.599","0"
"2017-11-26T13:36:38.000Z","/chatbot-understanding-japanese/","1","62.668","0"
"2017-12-04T09:19:38.000Z","/chatbot-understanding-japanese/","1","10.403","0"
"2017-11-21T03:24:49.000Z","/chatbot-understanding-japanese/","1","23.196","0"
"2017-12-03T11:52:27.000Z","/chatbot-understanding-japanese/","1","32.317","0"
"2017-12-01T00:24:38.000Z","/chatbot-understanding-japanese/","1","38.305","0"
"2017-11-23T02:08:23.000Z","/chatbot-understanding-japanese/","1","11.51","0"
"2017-11-22T18:33:39.000Z","/chatbot-understanding-japanese/","1","12.626","0"
"2017-11-22T18:35:08.000Z","/chatbot-understanding-japanese/","1","41.163","0"
"2017-11-27T08:42:31.000Z","/chatbot-understanding-japanese/","1","11.206","0"
"2017-11-29T03:03:34.000Z","/chatbot-understanding-japanese/","1","92.003","0"
"2017-11-23T14:45:33.000Z","/chatbot-understanding-japanese/","1","10.123","0"
"2017-12-01T18:33:16.000Z","/chatbot-understanding-japanese/","1","20.075","0"
"2017-11-21T02:51:52.000Z","/chatbot-understanding-japanese/","1","46.804","0"
"2017-11-27T00:16:11.000Z","/chatbot-understanding-japanese/","1","60.598","0"
"2017-11-25T06:05:08.000Z","/chatbot-understanding-japanese/","1","94.402","0"
"2017-11-23T03:30:23.000Z","/chatbot-understanding-japanese/","1","10.036","0"
"2017-11-23T14:45:53.000Z","/chatbot-understanding-japanese/","1","19.937","0"
"2017-12-01T18:28:48.000Z","/chatbot-understanding-japanese/","1","10.045","0"
"2017-11-22T05:20:14.000Z","/chatbot-understanding-japanese/","1","29.799","0"
"2017-12-01T00:23:24.000Z","/chatbot-understanding-japanese/","1","19.985","0"
"2017-11-25T05:08:50.000Z","/chatbot-understanding-japanese/","1","30.602","0"
"2017-11-22T05:19:27.000Z","/chatbot-understanding-japanese/","1","20.401","0"
"2017-12-03T11:53:11.000Z","/chatbot-understanding-japanese/","1","43.632","0"
"2017-11-22T18:37:05.000Z","/chatbot-understanding-japanese/","1","63.507","0"
"2017-11-28T08:09:37.000Z","/chatbot-understanding-japanese/","1","13.001","0"
"2017-12-01T00:25:28.000Z","/chatbot-understanding-japanese/","1","50.045","0"
"2017-11-27T08:42:52.000Z","/chatbot-understanding-japanese/","1","22.087","0"
"2017-11-21T03:24:26.000Z","/chatbot-understanding-japanese/","1","11.605","0"
"2017-11-29T15:19:36.000Z","/chatbot-understanding-japanese/","1","21.349","0"
"2017-11-23T02:09:15.000Z","/chatbot-understanding-japanese/","1","32.169","0"
"2017-11-27T08:04:11.000Z","/chatbot-understanding-japanese/","1","24.287","0"
"2017-11-29T02:51:45.000Z","/chatbot-understanding-japanese/","1","27.2","0"
"2017-11-21T02:52:02.000Z","/chatbot-understanding-japanese/","1","0.2","0"
"2017-11-23T09:38:04.000Z","/chatbot-understanding-japanese/","1","17.472","0"
"2017-11-26T13:33:24.000Z","/chatbot-understanding-japanese/","1","20.442","0"
"2017-11-26T13:34:45.000Z","/chatbot-understanding-japanese/","1","49.104","0"
"2017-11-29T01:06:10.000Z","/chatbot-understanding-japanese/","1","31.411","0"
"2017-11-29T01:40:57.000Z","/chatbot-understanding-japanese/","1","20.601","0"
"2017-12-01T18:38:36.000Z","/chatbot-understanding-japanese/","1","37.139","0"
"2017-11-21T14:57:32.000Z","/chatbot-understanding-japanese/","1","20.002","0"
"2017-12-03T11:53:55.000Z","/chatbot-understanding-japanese/","1","44.586","0"
"2017-12-03T23:19:53.000Z","/chatbot-understanding-japanese/","1","19.948","0"
"2017-12-03T12:21:24.000Z","/chatbot-understanding-japanese/","1","10.415","0"
"2017-12-01T00:23:59.000Z","/chatbot-understanding-japanese/","1","35.34","0"
"2017-12-03T12:02:38.000Z","/chatbot-understanding-japanese/","1","84.329","0"
"2017-11-27T08:03:37.000Z","/chatbot-understanding-japanese/","1","26.503","0"
"2017-11-21T03:25:57.000Z","/chatbot-understanding-japanese/","1","39.798","0"
"2017-11-25T05:13:43.000Z","/chatbot-understanding-japanese/","1","57.197","0"
"2017-11-22T18:34:03.000Z","/chatbot-understanding-japanese/","1","24.974","0"
"2017-11-28T04:15:52.000Z","/chatbot-understanding-japanese/","1","10.022","0"
"2017-12-03T12:21:43.000Z","/chatbot-understanding-japanese/","1","19.697","0"
"2017-11-26T23:16:34.000Z","/chatbot-understanding-japanese/","1","47.8","0"
"2017-11-25T05:54:01.000Z","/chatbot-understanding-japanese/","1","60.201","0"
"2017-11-24T06:32:04.000Z","/chatbot-understanding-japanese/","1","10.838","0"
"2017-11-22T15:44:35.000Z","/chatbot-understanding-japanese/","1","10.208","0"
"2017-11-28T08:31:20.000Z","/chatbot-understanding-japanese/","1","31.048","0"
"2017-11-23T15:21:30.000Z","/chatbot-understanding-japanese/","1","24.4","0"
"2017-11-22T05:21:13.000Z","/chatbot-understanding-japanese/","1","50.002","0"
"2017-11-21T02:53:00.000Z","/chatbot-understanding-japanese/","1","67.804","0"
"2017-11-23T02:09:53.000Z","/chatbot-understanding-japanese/","1","38.974","0"
"2017-11-29T02:53:18.000Z","/chatbot-understanding-japanese/","1","50","0"
"2017-11-26T23:15:46.000Z","/chatbot-understanding-japanese/","1","38.4","0"
"2017-11-26T23:28:52.000Z","/chatbot-understanding-japanese/","1","62.2","0"
"2017-11-28T06:02:01.000Z","/freee-plaid-monitoring-meetup/","1","26.402","0"
"2017-11-22T05:24:36.000Z","/freee-plaid-monitoring-meetup/","1","19.967","0"
"2017-11-22T08:24:41.000Z","/freee-plaid-monitoring-meetup/","1","34.733","0"
"2017-11-26T23:38:02.000Z","/freee-plaid-monitoring-meetup/","1","33.627","0"
"2017-11-26T23:20:39.000Z","/freee-plaid-monitoring-meetup/","1","67.704","0"
"2017-11-22T05:33:05.000Z","/freee-plaid-monitoring-meetup/","1","11.501","0"
"2017-11-22T08:23:46.000Z","/freee-plaid-monitoring-meetup/","1","10.157","0"
"2017-11-28T06:00:11.000Z","/freee-plaid-monitoring-meetup/","1","62.003","0"
"2017-11-24T01:13:07.000Z","/freee-plaid-monitoring-meetup/","1","26.404","0"
"2017-11-28T08:50:21.000Z","/freee-plaid-monitoring-meetup/","1","10.6","0"
"2017-11-30T11:59:17.000Z","/freee-plaid-monitoring-meetup/","1","10.402","0"
"2017-11-22T05:25:21.000Z","/freee-plaid-monitoring-meetup/","1","45.626","0"
"2017-11-22T08:24:07.000Z","/freee-plaid-monitoring-meetup/","1","20.077","0"
"2017-11-22T05:35:37.000Z","/freee-plaid-monitoring-meetup/","1","43.616","0"
"2017-11-28T06:00:31.000Z","/freee-plaid-monitoring-meetup/","1","11","0"
